,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1471,5928_OGFOD1_P1P2_ENSG00000087263,0,1,3,0,4,6,4,8,5,0,10,2,2,2,1,7,1,2,15,20,16,1,13,14,1,2,17,1,20,12,28,30,9,16,2,30,20,5,36,34,22,18,1,32,41,12,14,11,0,26,48,2,46,3,23,24,40,1,31,13,50,14,49,39,44,18,65,45,19,38,37,58,36,0,44,68,20,41,72,34,25,54,30,25,23,46,25,52,48,1,40,21,49,68,69,11,59,40,40
1472,592_INTS13_P1P2_ENSG00000064102,1,2,2,3,1,0,1,3,3,5,3,1,12,14,6,5,3,13,6,6,20,13,22,20,18,10,24,15,6,28,20,24,26,8,19,18,10,20,28,4,29,26,39,1,6,44,22,36,7,8,46,26,10,2,18,18,26,17,59,18,41,51,3,14,4,2,33,27,18,32,4,24,40,66,4,62,5,28,70,28,79,3,73,35,61,31,66,30,58,51,91,62,86,21,55,87,21,19,86
1473,5933_OGT_P1P2_ENSG00000147162,1,2,2,3,1,0,1,5,8,6,3,9,12,14,6,5,3,13,6,6,20,13,22,20,18,10,24,15,6,28,20,24,26,8,19,18,10,7,28,4,29,26,39,41,6,44,22,36,7,8,46,26,10,2,18,18,26,17,59,43,4,51,3,14,4,2,33,15,43,46,27,51,65,43,74,25,61,3,8,79,15,74,20,75,25,21,23,85,26,27,34,48,3,34,93,36,72,78,31
1474,5934_OIP5_P1P2_ENSG00000104147,1,0,0,2,5,4,6,1,4,3,4,7,1,10,15,9,6,18,0,18,8,19,7,8,0,16,7,2,19,13,26,23,5,34,8,28,14,0,11,31,39,34,9,36,15,41,44,35,6,31,44,24,12,54,24,29,18,36,53,23,31,54,45,41,1,32,23,61,23,8,22,1,47,61,3,60,11,17,27,11,29,2,1,53,45,59,46,71,24,83,58,13,93,66,17,77,14,63,1
1475,5936_OLFML3_P1P2_ENSG00000116774,1,0,0,3,5,4,6,1,4,3,6,7,3,3,0,16,6,0,9,3,12,21,12,8,11,1,7,2,19,13,26,23,5,34,8,19,14,0,27,32,6,14,42,36,15,37,6,44,1,33,1,46,12,29,45,55,45,9,12,10,33,2,45,3,51,14,43,61,69,48,29,27,25,39,35,6,46,63,71,30,29,19,65,77,79,56,68,7,24,83,1,41,77,0,64,20,25,29,74
1476,593_INTS13_P1P2_ENSG00000064102,1,2,2,3,1,0,1,3,3,5,3,1,12,14,6,5,3,13,6,6,20,13,22,20,18,10,24,15,6,28,20,24,26,8,19,18,10,20,28,4,29,26,39,1,6,44,22,36,7,8,46,26,10,2,18,18,0,17,59,18,41,51,3,14,4,2,33,27,18,32,4,24,40,66,4,62,5,28,70,28,79,3,73,35,61,31,66,30,58,51,91,62,86,21,55,87,21,19,86
1477,5944_OPA1_P1P2_ENSG00000198836,1,0,2,3,1,0,1,3,3,5,11,1,5,6,8,11,10,17,3,19,4,8,0,3,25,24,22,0,16,17,27,17,12,12,7,35,33,27,32,10,34,21,8,18,44,38,27,22,29,36,45,25,43,28,9,46,10,45,20,7,55,42,21,33,11,9,51,35,7,16,9,33,50,30,26,52,52,30,45,54,60,55,43,39,58,36,27,54,63,49,43,32,36,25,13,57,13,16,47
1478,5949_OR1D2_ENST00000331459.1_ENSG00000184166,1,0,0,2,5,3,7,7,1,1,1,10,10,8,3,15,17,3,4,16,0,14,10,19,14,13,18,6,10,11,24,31,3,2,26,3,5,4,14,30,20,16,36,26,9,36,2,19,2,38,18,43,41,36,19,49,6,49,26,33,19,27,52,0,8,11,26,26,17,33,58,66,30,36,63,19,67,55,12,63,30,67,50,28,21,34,3,86,84,66,73,60,78,78,72,96,86,72,38
1479,594_INTS13_P1P2_ENSG00000064102,1,2,2,3,1,0,1,3,3,5,3,1,12,14,6,5,3,13,6,6,20,13,22,20,18,10,24,15,6,28,20,24,26,8,19,18,10,20,28,4,29,26,39,1,6,44,22,36,7,8,46,26,10,2,18,18,0,17,59,18,41,51,3,14,4,58,33,27,18,32,4,24,40,66,4,62,5,28,70,28,79,3,73,35,61,31,66,30,58,51,91,62,86,21,55,87,21,19,86
1480,5950_OR1E2_ENST00000248384.1_ENSG00000127780,1,0,0,2,5,4,6,1,4,7,4,4,1,0,14,1,6,18,0,18,8,19,16,23,16,14,16,22,25,18,15,8,25,25,0,8,2,11,26,26,18,22,13,20,27,35,31,26,31,37,12,11,31,40,47,16,29,19,42,32,58,47,48,15,37,1,58,28,15,53,43,39,45,54,42,26,32,49,55,50,81,75,24,49,78,55,19,12,70,73,39,23,75,82,50,29,58,28,53
1481,5951_OR2A1_ENST00000408951.1_ENSG00000221970,1,0,0,3,2,4,6,1,4,3,6,7,3,3,0,16,13,6,9,11,3,0,3,6,6,8,13,16,29,1,21,32,14,32,14,34,21,18,37,33,36,30,42,4,5,27,34,16,15,29,39,34,9,18,21,41,7,0,56,49,24,36,56,57,34,64,28,58,0,1,57,46,1,51,75,31,16,23,6,25,58,78,16,32,49,16,8,19,10,64,63,79,58,30,7,71,12,43,49
1482,5952_OR2T29_ENST00000328570.3_ENSG00000182783,1,0,0,2,5,3,7,7,1,1,1,10,10,8,3,15,17,3,4,16,18,14,10,1,12,13,2,10,22,24,24,31,3,2,10,3,5,25,14,7,20,16,36,26,9,36,2,19,45,38,18,43,17,12,19,49,6,49,26,33,19,27,52,0,8,11,3,26,17,3,60,66,30,36,52,19,67,55,64,63,30,67,50,28,21,83,3,86,84,66,73,60,78,78,72,46,67,37,13
1483,5953_OR2T5_ENST00000366473.2_ENSG00000203661,1,0,0,2,5,3,7,7,1,7,1,4,10,8,10,8,4,14,16,0,18,9,2,1,12,4,2,10,22,24,14,27,11,26,10,36,23,25,4,7,8,20,26,31,14,32,47,28,45,5,36,21,17,12,41,37,47,22,19,24,6,58,0,24,31,36,50,49,68,30,15,6,68,56,40,38,49,26,40,0,2,6,81,6,68,15,51,46,8,21,4,78,51,41,36,76,20,37,13
1484,5954_OR4F4_ENST00000326183.3_ENSG00000177693,1,0,0,2,5,3,7,7,1,7,4,4,1,0,10,8,4,14,16,0,18,9,2,1,12,4,2,10,22,24,14,27,11,26,10,36,23,25,4,28,8,20,26,31,14,32,47,28,30,5,36,36,50,49,41,51,24,25,19,0,44,58,53,46,60,36,50,20,68,30,15,35,68,56,40,55,49,26,41,40,42,82,29,6,27,15,51,69,39,17,88,3,12,38,68,76,20,68,46
1485,5955_OR4K1_ENST00000285600.4_ENSG00000155249,1,0,0,2,5,3,7,7,1,7,4,4,1,8,10,8,4,14,16,0,18,9,2,1,12,4,2,10,22,24,14,27,11,26,10,36,23,25,4,28,8,20,26,31,14,19,47,28,30,5,36,3,50,49,41,51,24,25,19,0,44,16,12,46,31,36,50,24,4,30,67,35,68,56,40,2,49,26,40,0,55,61,81,6,41,15,51,24,8,46,4,82,64,77,0,47,90,12,46
1486,5956_OR4N2_ENST00000315947.1_ENSG00000176294,1,0,0,2,5,3,7,7,1,1,1,10,10,8,3,15,17,3,4,16,0,14,10,19,14,13,18,6,10,11,24,10,23,31,26,32,17,4,14,30,20,16,16,27,25,36,32,19,2,12,38,43,41,36,53,49,6,49,26,33,19,8,52,0,65,39,26,26,58,33,13,22,70,6,63,63,14,78,12,74,69,23,6,2,72,57,24,36,19,0,38,52,5,26,80,70,35,34,71
1487,5959_OR7A10_ENST00000248058.1_ENSG00000127515,1,0,0,2,5,3,7,7,1,7,4,4,1,0,10,8,4,14,16,0,18,9,2,1,12,4,2,10,22,24,14,27,11,26,10,36,23,25,38,28,8,20,26,31,14,19,47,28,30,5,36,36,50,49,22,51,24,25,0,0,44,26,53,46,62,66,5,20,48,41,67,35,24,10,30,55,9,57,41,43,42,82,29,30,27,70,41,69,39,17,88,3,12,38,68,31,52,68,46
1488,5960_OR7A17_ENST00000327462.2_ENSG00000185385,1,0,2,3,2,4,6,1,4,3,6,7,3,3,0,16,13,6,9,11,3,0,3,6,6,8,13,16,29,1,7,32,14,32,14,34,8,33,1,33,36,30,11,4,5,27,34,16,15,6,39,1,9,18,21,41,7,0,56,49,24,36,56,57,34,64,28,58,39,1,39,46,1,51,75,31,41,23,28,25,0,78,16,32,49,44,8,43,10,53,63,79,21,64,7,34,12,43,49
1489,5965_ORC1_P1P2_ENSG00000085840,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,28,6,11,9,15,12,17,9,7,5,16,3,42,10,0,3,40,3,6,37,43,36,4,15,14,40,28,43,43,47,11,5,49,53,13,37,14,32,41,22,9,53,72,70,76,17,70,5,41,74,70,81,48,21,5,60,75,3,12,22,24,78,25,31,18,44
1490,5967_ORC3_P1P2_ENSG00000135336,1,2,2,3,2,2,3,0,0,8,5,3,11,12,7,3,8,4,14,2,13,17,9,24,15,3,10,26,14,10,31,6,13,14,32,23,7,17,35,5,2,10,33,5,11,25,28,1,35,16,37,27,35,48,27,3,16,56,32,50,8,21,22,10,26,8,60,53,59,11,0,30,20,32,46,58,45,56,15,13,57,34,76,29,43,71,4,47,0,82,54,57,7,9,42,8,82,49,42
1491,5968_ORC4_P1P2_ENSG00000115947,1,0,2,3,2,4,6,1,4,3,6,7,3,3,0,16,13,6,9,11,3,0,3,6,6,8,13,16,29,1,7,32,14,32,14,34,8,33,1,33,36,30,11,4,17,27,34,16,15,29,39,1,9,18,21,41,7,0,56,49,24,36,56,57,34,64,28,58,39,1,39,46,1,51,75,31,41,23,28,25,0,78,16,32,49,44,8,72,10,53,36,79,21,64,7,34,37,43,49
1492,5969_ORC5_P1P2_ENSG00000164815,1,2,2,3,2,2,3,0,0,8,5,3,11,12,7,3,8,4,14,2,13,17,9,24,15,3,10,7,14,10,31,6,13,14,32,23,7,17,5,5,2,10,33,5,11,25,28,1,35,16,37,27,35,48,27,11,16,56,11,34,8,21,22,10,28,8,60,53,11,11,0,30,71,32,46,58,45,9,15,13,16,34,11,29,43,71,58,80,76,48,54,57,70,9,42,8,2,49,42
1493,5970_ORC6_P1P2_ENSG00000091651,0,1,1,4,0,1,0,8,5,0,10,11,13,1,11,0,16,10,15,20,16,1,13,21,1,12,17,25,20,29,28,30,29,17,29,5,16,21,10,24,23,41,25,17,19,31,14,2,48,26,29,37,15,31,50,1,34,42,1,54,37,45,1,9,2,52,15,1,2,68,34,32,2,15,64,36,1,64,62,76,8,1,64,81,73,0,35,23,12,35,64,77,2,45,24,50,43,61,67
1494,5983_OSBP_P1P2_ENSG00000110048,0,2,1,1,0,2,0,6,7,2,0,0,9,9,12,6,2,12,8,12,5,6,15,12,17,11,12,9,18,7,17,0,17,29,5,2,28,14,15,29,38,42,35,14,32,34,26,12,14,30,15,45,24,13,13,50,49,58,27,12,25,12,17,50,64,54,45,51,30,29,20,8,23,21,24,10,4,31,38,31,53,26,9,41,30,30,32,42,27,18,31,2,56,37,22,30,8,48,35
1495,5985_OSGEP_P1P2_ENSG00000092094,0,2,2,0,4,6,4,5,8,6,9,9,7,5,13,12,9,7,7,9,7,10,20,5,7,17,6,12,8,8,29,7,24,10,11,7,35,30,2,15,7,27,6,40,4,2,7,37,9,32,19,22,7,10,10,6,9,7,23,60,9,49,11,40,54,5,12,7,62,45,54,20,27,52,13,17,12,34,36,10,48,59,66,56,22,10,29,35,36,12,9,24,10,52,2,22,29,45,36
1496,5990_OSTC_P1P2_ENSG00000198856,0,2,2,1,2,2,3,0,0,8,5,3,11,12,7,3,8,4,14,8,1,5,4,10,3,26,9,8,27,4,13,19,2,30,28,26,31,31,24,20,28,4,30,22,24,22,46,34,44,49,24,8,3,44,15,31,51,8,13,15,47,30,10,6,15,55,29,52,22,67,33,59,44,33,56,67,13,73,37,26,68,66,58,43,31,73,38,21,80,24,53,44,84,16,54,94,38,32,21
1497,5993_OTOP1_P1P2_ENSG00000163982,1,0,0,2,5,3,7,7,1,1,1,10,10,8,3,15,17,3,4,16,0,14,10,19,14,13,18,6,10,11,24,31,3,2,26,3,5,4,14,30,20,16,36,26,9,36,2,19,2,38,18,43,41,36,19,49,6,49,26,33,19,27,52,0,8,11,26,26,17,33,58,66,30,36,52,19,67,55,12,63,30,67,50,28,21,34,3,86,84,66,73,60,78,78,72,96,86,72,38
1498,6000_OTX1_P1P2_ENSG00000115507,1,0,0,2,5,3,7,7,1,1,1,10,10,8,3,15,17,3,4,0,18,9,2,1,12,4,2,10,22,24,24,31,3,2,10,3,5,25,4,7,20,16,36,26,9,32,2,19,45,38,18,21,17,12,19,37,47,22,19,24,6,27,0,24,8,11,3,49,17,3,58,66,30,36,52,38,67,55,64,63,2,67,50,28,68,83,81,59,84,66,41,78,51,78,72,96,67,87,13
1499,6002_OVCA2_P1P2_ENSG00000262664,1,0,0,2,5,3,7,7,1,7,1,4,10,8,10,8,4,14,16,0,18,9,7,16,0,4,25,17,4,3,30,20,31,11,20,13,25,12,20,19,26,37,0,2,22,10,21,3,34,7,32,3,36,33,11,2,57,2,18,47,52,16,12,8,17,16,14,24,4,61,66,38,53,60,22,2,68,75,56,39,55,81,13,40,76,54,20,2,40,11,82,38,63,11,77,45,18,84,24
1500,6006_OXA1L_P1P2_ENSG00000155463,0,2,2,3,4,6,4,5,8,6,9,9,7,14,6,5,3,13,6,9,20,10,22,5,18,10,24,15,6,28,5,24,4,8,31,29,15,3,19,4,29,15,29,6,28,33,20,48,42,17,25,5,21,35,29,48,37,21,6,57,4,56,31,26,58,28,41,15,65,69,48,0,9,28,27,5,29,3,8,15,75,53,0,15,75,43,5,14,4,30,19,7,46,42,23,2,7,50,97
1501,6024_PABPC1_P1P2_ENSG00000070756,0,1,3,0,4,6,4,4,6,10,9,2,7,5,13,12,9,2,7,4,10,4,18,18,21,19,3,27,21,20,19,2,15,33,35,27,6,29,39,38,15,33,27,3,21,39,41,33,19,28,17,48,45,37,28,53,36,28,55,37,30,60,60,25,47,47,31,42,34,54,59,57,51,26,71,41,3,45,47,60,47,52,34,50,56,69,87,76,34,59,46,16,35,71,59,52,44,38,58
1502,6025_PABPC4_P1P2_ENSG00000090621,0,1,3,0,3,5,2,4,6,10,7,2,2,2,1,7,1,15,1,4,10,12,11,2,10,21,21,5,2,16,11,28,19,27,27,1,13,6,3,34,22,18,12,15,41,24,4,18,36,50,8,19,25,23,5,30,11,5,3,39,53,33,23,21,27,44,44,30,1,70,64,44,54,23,41,29,54,29,16,67,64,54,67,69,46,37,15,82,83,39,65,80,14,20,91,90,48,57,23
1503,6026_PABPN1_P1P2_ENSG00000100836,0,1,3,0,3,5,2,8,5,0,10,2,2,2,1,7,1,2,15,4,16,1,13,14,1,21,17,25,20,12,28,30,9,16,2,30,20,5,36,34,22,18,1,32,41,12,4,11,47,50,50,19,46,23,23,24,40,5,3,59,21,33,49,39,27,44,44,30,20,38,64,58,54,23,60,11,54,29,32,67,64,54,67,25,29,58,15,82,55,39,7,51,14,92,91,90,88,40,55
1504,6032_PAF1_P1P2_ENSG00000006712,0,1,1,4,0,1,5,6,9,4,8,12,8,7,9,14,12,16,10,17,6,7,8,13,5,25,11,13,5,6,25,18,7,13,25,12,4,9,0,9,24,6,38,11,8,1,8,46,4,10,11,32,11,42,46,34,32,26,48,9,51,5,8,12,33,43,6,11,60,40,3,13,66,3,28,48,64,20,46,7,77,71,83,76,32,35,79,15,82,9,12,58,9,62,67,9,10,31,17
1505,6033_PAFAH1B1_P1P2_ENSG00000007168,0,1,1,1,0,1,0,8,5,0,10,11,13,1,11,0,16,10,15,20,16,1,13,21,1,12,17,25,20,29,28,30,32,17,29,5,16,21,10,24,23,41,25,17,19,31,14,2,48,48,29,37,15,31,50,1,34,42,1,54,5,45,1,9,2,52,15,1,2,68,34,32,2,15,64,36,28,64,62,76,74,1,64,71,73,79,76,23,12,35,64,77,2,45,24,26,43,61,16
1506,6043_PAK1IP1_P1P2_ENSG00000111845,0,1,1,4,0,1,0,8,5,0,10,11,13,1,2,0,16,10,15,20,16,1,13,21,1,12,17,25,20,29,28,30,29,17,29,5,16,21,10,24,23,41,25,17,19,11,14,2,48,15,29,37,15,14,50,1,34,42,1,54,5,45,1,56,2,52,15,1,2,68,34,32,2,15,64,36,39,64,62,76,44,1,64,72,73,0,76,23,12,35,64,77,2,94,24,26,43,61,67
1507,6047_PALB2_P1P2_ENSG00000083093,0,2,2,1,4,2,0,0,5,8,5,11,13,1,11,3,8,4,18,8,1,5,4,10,3,26,9,8,27,4,13,19,18,24,28,10,22,34,24,11,5,32,30,22,34,3,23,34,17,3,2,18,29,16,1,12,54,8,13,15,29,30,20,59,12,22,24,52,27,20,52,59,44,27,39,67,66,73,66,1,68,27,47,34,37,38,38,64,21,15,53,44,84,16,31,94,38,80,21
1508,6050_PAM16_P1P2_ENSG00000217930,0,2,2,0,4,6,4,5,8,6,9,9,7,5,13,12,9,7,7,9,7,10,20,5,7,17,6,12,8,8,29,7,24,10,11,7,35,3,2,15,7,15,29,6,28,33,20,5,42,17,25,5,21,35,29,48,37,53,47,4,28,7,31,26,9,28,41,22,10,6,5,67,60,11,27,49,29,12,4,51,11,9,28,4,44,24,60,60,72,88,86,65,91,5,65,74,96,14,89
1509,6073_PARN_P1P2_ENSG00000140694,1,0,0,2,5,4,6,1,4,7,4,4,1,0,14,1,6,18,0,18,8,19,16,8,16,16,16,2,19,13,2,23,5,5,8,8,14,22,11,2,14,34,37,9,31,20,18,8,10,13,43,39,1,27,34,38,2,51,35,48,40,0,16,60,22,50,67,0,45,10,70,25,21,42,18,16,35,43,51,14,78,69,51,11,51,59,50,25,67,3,15,19,82,10,58,7,74,53,48
1510,607_ATF4_P1P2_ENSG00000128272,1,2,2,3,1,0,1,3,3,5,3,1,12,14,6,5,10,13,3,6,20,13,17,20,4,7,8,24,11,5,3,1,8,20,34,4,0,7,7,40,4,39,31,41,39,18,30,42,27,41,30,31,33,41,51,0,44,55,30,26,38,4,15,38,55,20,61,33,31,49,17,18,69,5,65,57,36,22,30,58,4,37,57,7,48,80,9,18,45,2,5,33,18,86,30,21,27,6,81
1511,6081_PARS2_P1P2_ENSG00000162396,1,2,2,3,1,0,1,3,3,5,3,1,12,6,8,11,10,17,3,19,4,8,17,3,4,7,8,24,11,5,3,1,8,20,34,22,0,28,18,14,37,3,18,29,20,29,9,6,13,14,5,4,13,9,40,28,30,3,8,53,7,32,42,7,20,46,18,2,28,25,65,60,31,35,38,0,22,36,20,33,61,11,31,62,4,6,63,70,6,45,13,87,29,6,90,82,80,89,26
1512,608_ATF5_P1P2_ENSG00000169136,0,1,3,0,4,6,0,8,5,0,10,2,2,2,1,7,16,10,15,20,16,1,13,14,1,2,17,1,20,12,28,30,9,16,2,30,20,5,36,34,23,41,1,17,41,31,14,38,0,26,48,2,46,31,23,24,4,1,31,13,50,45,1,9,44,18,65,45,19,38,37,58,36,0,44,68,20,41,72,34,8,36,30,25,23,46,25,52,48,1,40,21,49,68,69,11,59,83,40
1513,6098_PAXBP1_P1P2_ENSG00000159086,0,1,1,0,4,6,4,8,5,0,10,11,13,1,11,0,16,10,15,20,16,1,13,14,23,2,17,1,0,12,28,22,9,16,2,30,20,35,36,1,41,41,1,8,42,31,40,38,0,9,48,2,46,3,23,24,4,1,31,13,50,14,49,52,63,18,65,45,19,27,37,29,36,55,44,68,60,41,9,34,40,36,30,25,23,46,25,84,85,1,44,21,49,68,95,11,59,85,63
1514,6110_PCBP1_P1P2_ENSG00000169564,1,2,2,3,2,4,3,0,0,8,5,3,11,12,7,3,13,6,9,2,13,17,9,24,15,3,10,26,14,10,31,6,13,23,32,23,7,17,35,5,2,10,33,35,11,25,28,1,35,16,37,27,18,48,27,11,41,47,11,2,8,21,22,10,28,8,57,41,11,11,0,30,39,2,6,58,2,9,15,32,16,79,11,8,5,71,58,47,0,42,14,57,70,60,66,63,83,49,42
1515,6111_PCBP2_P1_ENSG00000197111,1,0,0,2,5,3,7,7,1,1,1,10,10,8,3,15,17,3,4,0,18,9,10,16,0,4,25,17,4,3,30,20,31,11,23,13,34,12,20,19,26,37,0,2,22,10,24,3,18,7,32,51,8,20,31,2,57,54,50,55,35,16,27,58,45,53,14,57,50,62,51,38,53,25,59,32,68,75,77,21,73,81,13,31,6,42,73,2,40,62,62,38,63,11,11,0,0,84,57
1516,6112_PCBP2_P2_ENSG00000197111,1,0,0,2,5,3,7,7,1,7,4,4,1,10,15,9,11,9,17,13,14,2,7,16,0,22,25,17,4,3,30,20,31,11,20,13,34,12,20,19,26,23,0,39,1,10,21,35,41,31,44,24,28,54,24,40,28,43,53,30,36,52,54,44,18,63,10,56,32,26,50,43,58,18,23,42,0,66,5,39,49,40,45,24,60,1,74,34,33,11,52,73,15,27,39,45,92,90,56
1517,6119_PCF11_P1P2_ENSG00000165494,0,1,3,0,3,5,2,4,6,10,7,2,2,2,1,7,1,2,1,4,10,4,18,18,21,21,3,27,21,12,19,2,9,16,27,30,20,5,36,34,22,18,1,32,41,12,4,11,47,50,50,19,14,23,23,33,40,5,3,59,21,33,49,39,27,44,27,30,20,15,64,14,38,23,60,11,54,15,32,67,64,54,15,22,29,58,15,82,55,39,7,51,14,92,91,90,88,40,55
1518,6127_PCID2_P1_ENSG00000126226,0,2,2,1,2,2,3,0,0,8,5,3,11,12,7,13,8,4,14,7,11,15,19,0,22,18,15,7,3,21,13,6,2,30,28,26,31,31,5,20,28,4,20,5,24,22,46,13,12,49,6,12,52,7,55,43,51,12,7,19,47,3,10,18,53,55,36,59,42,42,47,11,8,50,17,71,74,18,33,52,17,30,80,57,57,33,83,4,49,29,32,76,11,50,81,62,39,35,0
1519,6128_PCID2_P2_ENSG00000126226,1,0,0,2,5,3,7,7,1,1,1,10,10,8,3,15,17,3,4,16,0,14,10,19,14,13,18,6,10,11,9,10,23,31,26,32,17,4,22,12,0,11,16,27,25,9,32,32,23,12,38,14,20,5,53,14,22,13,21,11,32,8,18,17,32,21,22,46,29,17,68,63,48,68,0,9,50,44,69,38,54,48,63,63,54,57,62,16,47,81,11,8,60,80,87,69,26,59,5
1520,6131_PCM1_P1P2_ENSG00000078674,0,1,3,4,3,5,5,2,2,9,2,5,0,4,4,10,5,11,5,1,2,12,14,17,20,5,19,3,26,2,1,11,0,0,24,24,3,16,34,25,1,29,3,43,26,46,19,7,8,4,49,47,5,8,42,13,27,50,22,16,48,55,36,27,10,42,0,23,40,56,23,55,42,57,2,61,62,61,43,2,39,43,78,55,36,64,28,63,71,57,33,54,6,1,47,79,62,27,69
1521,6135_PCNA_P1P2_ENSG00000132646,0,1,3,0,3,5,2,4,6,10,7,2,2,2,1,7,1,15,1,4,10,12,11,2,10,21,21,5,2,16,11,28,19,27,27,1,13,6,3,6,17,12,12,15,13,24,4,18,22,46,47,28,14,23,5,30,11,48,41,35,53,34,57,5,29,65,16,4,44,4,16,26,11,41,7,64,18,65,63,37,13,20,35,3,2,17,2,29,50,8,60,1,57,55,12,55,57,3,84
1522,6138_PCNX3_P1P2_ENSG00000197136,1,0,0,2,5,4,6,1,4,3,4,7,3,10,15,9,11,0,17,3,12,21,12,8,11,16,7,2,19,30,26,23,5,34,8,28,14,0,27,31,39,14,9,36,15,41,44,44,6,22,1,49,12,29,33,47,18,36,25,23,1,54,45,41,46,32,39,61,23,8,71,47,47,1,62,60,11,17,52,30,29,2,21,78,45,85,46,62,24,83,58,70,93,66,17,77,87,63,1
1523,6149_PC_P1P2_ENSG00000173599,1,0,0,2,5,3,7,7,1,1,1,10,10,8,3,15,17,3,4,16,0,14,10,19,14,13,18,6,10,11,9,10,23,31,23,32,17,4,22,12,0,11,16,27,37,9,24,3,18,7,4,51,8,20,0,14,53,54,5,55,35,37,9,58,45,53,46,6,50,62,51,9,3,25,59,32,44,16,77,21,73,16,38,47,35,42,43,51,89,62,23,86,83,4,86,41,0,5,57
1524,6150_PDAP1_P1P2_ENSG00000106244,0,2,2,1,2,2,3,0,0,8,5,3,11,12,7,3,8,4,14,2,1,5,9,10,3,26,9,8,27,4,31,19,2,14,28,10,32,34,23,11,16,32,2,25,24,14,3,17,44,24,24,15,47,44,15,31,31,8,32,31,39,18,58,51,26,40,29,9,59,50,33,3,20,8,19,30,13,37,37,55,57,10,76,43,12,73,37,75,81,82,2,74,7,61,54,27,32,93,75
1525,6152_PDCD11_P1P2_ENSG00000148843,0,1,1,4,0,1,5,6,9,4,8,8,4,13,2,4,7,1,2,5,9,3,1,4,13,20,1,21,12,23,12,5,20,18,18,25,12,32,33,3,11,9,15,0,12,23,38,29,33,39,0,23,38,1,8,39,25,16,15,1,42,35,34,61,39,62,40,5,35,37,21,2,35,20,8,1,30,35,54,24,72,31,49,79,19,63,54,1,30,50,90,92,32,46,14,92,1,71,51
1526,6154_PDCD2_P1P2_ENSG00000071994,0,1,1,4,0,1,5,8,9,4,8,8,4,13,2,4,7,1,2,5,9,3,1,4,13,20,1,21,12,29,12,5,20,18,16,25,12,32,16,3,10,9,15,0,12,23,38,29,33,39,0,23,38,1,8,39,25,16,15,1,42,35,26,22,39,62,64,5,54,37,21,2,35,20,8,33,30,35,2,49,33,31,49,79,19,28,55,1,1,4,28,11,19,7,46,13,84,75,96
1527,6157_PDCD5_P1P2_ENSG00000105185,1,2,2,3,2,4,3,1,0,3,6,7,3,3,0,16,13,6,9,11,3,0,3,6,6,8,13,16,29,1,7,32,14,23,14,34,8,2,1,33,36,30,11,24,17,27,34,16,15,6,16,1,9,18,21,41,23,0,56,49,24,36,41,19,3,64,28,3,39,51,39,46,1,51,75,73,41,23,28,25,0,7,72,67,49,72,69,43,75,53,68,79,21,64,61,34,73,79,43
1528,6158_PDCD6IP_P1P2_ENSG00000170248,1,0,0,2,5,3,7,7,1,1,1,10,10,8,10,8,4,14,16,0,18,9,2,16,12,4,25,17,4,3,30,20,31,11,20,13,25,12,20,19,26,37,0,2,22,10,21,3,18,7,32,3,8,20,31,2,57,2,50,47,52,16,27,30,17,16,14,57,4,61,66,38,53,40,10,2,68,75,22,12,55,81,13,31,6,42,73,65,40,37,62,38,26,11,11,0,55,84,91
1529,6159_PDCD6_P1P2_ENSG00000249915,1,0,0,2,5,3,7,7,1,7,1,4,10,8,10,8,4,14,16,0,18,9,2,1,12,4,2,10,22,24,14,27,11,26,10,36,23,25,4,7,8,20,26,31,14,32,47,28,45,5,36,21,17,12,41,37,47,22,19,24,6,58,0,24,31,36,50,49,68,30,15,6,68,56,40,38,49,26,41,40,2,6,81,6,27,15,51,46,8,21,4,78,51,77,36,76,20,37,46
1530,6160_PDCD7_P1P2_ENSG00000090470,0,1,3,0,3,5,2,4,5,0,10,2,2,2,1,7,1,15,1,4,10,1,11,2,10,21,21,5,2,12,11,28,9,27,27,1,20,5,30,34,22,18,1,32,41,12,4,11,36,50,8,19,25,23,23,30,52,5,3,39,53,33,23,21,27,44,44,30,20,70,64,44,54,23,60,29,54,29,32,67,64,54,67,69,29,58,15,82,55,39,7,51,14,20,91,90,88,57,3
1531,6175_PDHA1_P1P2_ENSG00000131828,0,1,1,4,0,1,0,8,9,0,10,8,4,13,2,4,7,1,2,5,9,3,1,4,13,20,1,21,12,29,12,25,20,18,16,25,12,32,16,3,10,9,15,0,12,23,38,29,33,39,0,52,38,1,8,39,25,16,52,20,42,35,26,22,39,62,64,32,54,36,21,54,43,20,51,33,30,6,2,49,33,80,2,79,59,28,55,79,1,4,0,11,19,7,57,13,84,75,96
